plr_id,plr_name,bezirk,flaeche_km2,centroid_lat,centroid_lng,einwohner_gesamt,einwohner_18_35,einwohner_dichte,medianeinkommen_eur,mss_status_index,mss_dynamik_label,doener_count,doener_avg_rating,doener_total_reviews,doener_best_rating,doener_pct_delivery,doener_avg_hours_per_week,doener_pct_late_night,doener_pct_open_sunday,doener_avg_price_level,transit_count,university_count,school_count,nightlife_count,office_count,fastfood_count,gastro_gesamt,gastro_neu,einwohner_pro_doener,wettbewerb_index,gastro_fluktuation,gentrification_flag
08300934,Gropiusstadt Nord-West,Neukoelln,0.8476,52.431406,13.460895,12623.0,2671.0,14892.6,3321.0,3.0,positiv,5,4.06,2936,4.7,60.0,60.1,50.0,75.0,4.6,12,0,6,0,13,7,32,11,2524.6,0.951,0.344,0.0
05100208,Im Spektefeld,Spandau,1.7654,52.548456,13.156914,11137.0,2254.0,6308.5,3168.0,3.0,stabil,3,4.63,706,4.9,33.3,67.7,33.3,100.0,1.0,27,0,11,3,4,2,18,8,3712.3,0.449,0.444,0.0
05100207,An der Tränke,Spandau,0.5926,52.550185,13.13695,2331.0,471.0,3933.5,4254.0,1.0,stabil,0,,0,,,,,,,4,0,1,0,0,0,0,0,,0.0,,0.0
02500835,Stralauer Kiez,Friedrichshain-Kreuzberg,1.3552,52.501245,13.459116,8820.0,3081.0,6508.3,4685.0,2.0,stabil,3,4.23,1084,4.5,0.0,80.3,66.7,100.0,1.0,19,0,10,21,32,4,73,23,2940.0,0.794,0.315,0.0
05200528,Weinmeisterhornweg,Spandau,2.7383,52.510687,13.170174,7291.0,1235.0,2662.6,3716.0,2.0,stabil,0,,0,,,,,,,20,0,6,3,4,0,23,6,,0.0,0.261,0.0
04400832,Breite Straße,Charlottenburg-Wilmersdorf,0.6672,52.472519,13.298232,6998.0,1304.0,10488.6,4655.0,1.0,stabil,1,4.5,290,4.5,0.0,93.0,100.0,100.0,1.0,10,2,9,4,7,1,24,7,6998.0,0.286,0.292,0.0
12400619,Heiligensee,Reinickendorf,17.9209,52.58277,13.254733,7726.0,1046.0,431.1,4739.0,1.0,negativ,0,,0,,,,,,,26,1,8,0,5,0,17,8,,0.0,0.471,0.0
01401047,Sparrplatz,Mitte,0.3092,52.543361,13.359454,8206.0,3513.0,26539.5,3830.0,2.0,stabil,7,4.33,4055,4.9,28.6,88.8,85.7,100.0,1.0,9,2,12,8,7,4,58,25,1172.3,1.34,0.431,0.0
11200512,Orankesee,Lichtenberg,1.9369,52.544871,13.481392,3999.0,627.0,2064.6,4534.0,2.0,stabil,1,4.3,496,4.3,0.0,0.0,0.0,100.0,1.0,13,0,6,4,7,3,19,4,3999.0,1.0,0.211,0.0
03601243,Rodenbergstraße,Pankow,0.3297,52.551144,13.418326,6990.0,1943.0,21201.1,4791.0,2.0,stabil,3,4.47,1206,4.9,33.3,119.5,100.0,100.0,1.0,7,0,11,6,7,6,53,18,2330.0,1.288,0.34,0.0
10400835,Kaulsdorf Nord,Marzahn-Hellersdorf,2.5525,52.519144,13.600408,7832.0,958.0,3068.4,3995.0,1.0,stabil,1,4.4,62,4.4,0.0,84.0,100.0,100.0,1.0,25,0,8,2,9,1,17,8,7832.0,0.255,0.471,0.0
05100313,Eiswerder,Spandau,1.6654,52.556839,13.219311,7231.0,1555.0,4341.9,3623.0,2.0,positiv,0,,0,,,,,,,7,0,3,4,8,0,16,5,,0.0,0.312,1.0
09301228,Schmöckwitz/Rauchfangswerder,Treptow-Koepenick,14.7629,52.379256,13.667451,2635.0,359.0,178.5,4512.0,1.0,stabil,1,4.2,81,4.2,0.0,84.0,100.0,100.0,1.0,31,0,2,5,4,0,13,2,2635.0,0.38,0.154,0.0
09300921,Preußen Siedlung,Treptow-Koepenick,1.4621,52.411257,13.557133,2878.0,417.0,1968.4,4335.0,1.0,negativ,0,,0,,,,,,,7,0,1,0,1,0,1,0,,0.0,0.0,0.0
10100316,Landsberger Tor,Marzahn-Hellersdorf,1.6087,52.53859,13.579706,3696.0,491.0,2297.5,3747.0,2.0,stabil,0,,0,,,,,,,19,0,2,0,5,2,12,7,,0.541,0.583,0.0
11401032,Rosenfelder Ring,Lichtenberg,0.5676,52.511336,13.510424,6292.0,1921.0,11085.3,3521.0,2.0,positiv,0,,0,,,,,,,10,0,3,3,2,0,17,8,,0.0,0.471,1.0
05100317,Freiheit,Spandau,2.2787,52.528542,13.226871,4458.0,1188.0,1956.4,3333.0,3.0,negativ,2,4.45,205,4.5,0.0,81.8,50.0,50.0,1.0,23,0,5,3,14,5,23,5,2229.0,1.57,0.217,0.0
06200315,Gallwitzallee,Steglitz-Zehlendorf,1.1755,52.425374,13.344532,6890.0,1409.0,5861.3,3822.0,2.0,stabil,1,4.9,103,4.9,100.0,85.5,100.0,100.0,1.0,6,0,8,1,3,1,7,2,6890.0,0.29,0.286,0.0
04400833,Schlangenbader Straße,Charlottenburg-Wilmersdorf,0.3532,52.472259,13.305596,3901.0,579.0,11044.7,3958.0,2.0,stabil,0,,0,,,,,,,7,0,3,1,4,1,6,1,,0.256,0.167,0.0
09501838,Rahnsdorf,Treptow-Koepenick,21.4506,52.435235,13.70928,11138.0,1567.0,519.2,4581.0,1.0,stabil,1,4.4,63,4.4,0.0,84.0,100.0,100.0,1.0,58,0,13,1,20,0,25,6,11138.0,0.09,0.24,0.0
03601244,Humannplatz,Pankow,0.3642,52.548424,13.425894,7614.0,2032.0,20906.1,4600.0,2.0,stabil,3,4.17,1194,4.8,66.7,95.7,100.0,100.0,1.0,6,1,11,6,3,0,36,14,2538.0,0.394,0.389,0.0
12400720,Frohnau West,Reinickendorf,2.7498,52.630052,13.279652,8480.0,1038.0,3083.9,5328.0,1.0,stabil,2,4.55,410,4.7,50.0,95.2,100.0,100.0,1.0,24,0,11,2,3,1,11,4,4240.0,0.354,0.364,0.0
11501340,Karlshorst Nord,Lichtenberg,3.2979,52.485986,13.536291,11246.0,1694.0,3410.0,4630.0,1.0,stabil,0,,0,,,,,,,22,3,11,2,10,0,20,3,,0.0,0.15,0.0
07200414,Hohenfriedbergstraße,Tempelhof-Schoeneberg,0.2634,52.486548,13.368256,3778.0,976.0,14343.2,4694.0,2.0,stabil,0,,0,,,,,,,5,1,12,4,5,0,19,7,,0.0,0.368,0.0
07200410,Feurigstraße,Tempelhof-Schoeneberg,0.2504,52.484199,13.354686,5538.0,1478.0,22116.6,3969.0,3.0,stabil,7,4.24,2813,4.8,14.3,100.3,85.7,85.7,1.0,7,0,7,5,22,2,57,24,791.1,1.625,0.421,0.0
09301126,Grünau,Treptow-Koepenick,9.1728,52.409211,13.594873,8376.0,1443.0,913.1,4377.0,2.0,stabil,2,4.75,549,5.0,0.0,42.0,50.0,100.0,1.0,21,0,10,3,16,2,27,13,4188.0,0.478,0.481,0.0
04501152,Prager Platz,Charlottenburg-Wilmersdorf,0.3499,52.491495,13.333933,6861.0,1574.0,19608.5,4572.0,2.0,stabil,3,4.4,1028,4.9,0.0,92.2,100.0,66.7,1.0,5,1,13,7,7,0,55,14,2287.0,0.437,0.255,0.0
09401329,Kietzer Feld/Nachtheide,Treptow-Koepenick,17.0249,52.425176,13.616601,11009.0,1582.0,646.6,3799.0,2.0,stabil,0,,0,,,,,,,30,0,12,5,9,0,18,6,,0.0,0.333,0.0
01100312,Heine-Viertel West,Mitte,0.6436,52.511259,13.410157,10727.0,2985.0,16667.2,5097.0,2.0,stabil,0,,0,,,,,,,14,3,10,8,42,0,57,19,,0.0,0.333,0.0
01200522,Elberfelder Straße,Mitte,0.6395,52.521595,13.335779,11521.0,3089.0,18015.6,4701.0,2.0,stabil,2,4.85,1681,4.9,50.0,46.5,50.0,100.0,1.0,16,1,16,7,10,2,54,19,5760.5,0.347,0.352,0.0
03200207,Herthaplatz,Pankow,3.0808,52.589466,13.411613,11799.0,2049.0,3829.8,4328.0,2.0,stabil,0,,0,,,,,,,22,0,11,1,14,0,20,8,,0.0,0.4,0.0
05200629,Borkumer Straße,Spandau,1.3256,52.530224,13.193436,8357.0,1952.0,6304.3,3698.0,2.0,stabil,7,4.29,3267,4.8,28.6,96.6,71.4,85.7,3.57,21,0,12,5,19,6,56,24,1193.9,1.556,0.429,0.0
07601237,Kirchstraße,Tempelhof-Schoeneberg,1.2357,52.415693,13.372882,4785.0,828.0,3872.3,4291.0,1.0,stabil,1,4.7,473,4.7,0.0,73.5,0.0,100.0,1.0,5,0,9,4,8,3,23,6,4785.0,0.836,0.261,0.0
03601139,Norweger Viertel,Pankow,0.4542,52.5562,13.407615,4040.0,1214.0,8894.8,4536.0,2.0,stabil,1,4.6,319,4.6,0.0,88.5,100.0,100.0,1.0,3,1,11,1,8,0,15,7,4040.0,0.248,0.467,0.0
11100309,Mühlengrund,Lichtenberg,0.706,52.561241,13.514856,6569.0,1347.0,9304.5,3227.0,2.0,stabil,1,4.5,70,4.5,0.0,119.0,100.0,100.0,1.0,13,0,4,0,4,3,15,3,6569.0,0.609,0.2,0.0
08100416,Alt-Rixdorf,Neukoelln,0.3343,52.475129,13.442732,6577.0,1851.0,19673.9,4024.0,2.0,positiv,5,4.54,4569,4.9,40.0,111.0,100.0,80.0,1.0,0,0,13,14,11,1,80,28,1315.4,0.912,0.35,1.0
11200410,Malchower Weg,Lichtenberg,2.233,52.556903,13.501056,10413.0,1988.0,4663.2,3745.0,2.0,stabil,2,3.75,79,4.7,50.0,82.0,50.0,50.0,1.0,25,0,11,3,6,0,16,3,5206.5,0.192,0.188,0.0
03300517,Märchenland,Pankow,5.8245,52.578596,13.476323,1088.0,90.0,186.8,4332.0,2.0,negativ,0,,0,,,,,,,7,0,1,1,1,0,3,2,,0.0,0.667,0.0
03100101,Bucher Forst,Pankow,18.3771,52.640585,13.464854,4720.0,795.0,256.8,4134.0,2.0,stabil,1,4.2,459,4.2,0.0,133.0,100.0,100.0,1.0,26,0,10,0,8,0,8,0,4720.0,0.212,0.0,0.0
07200308,Volkspark (Rudolph-Wilde-Park),Tempelhof-Schoeneberg,0.6267,52.481316,13.34518,10698.0,3010.0,17070.4,4313.0,2.0,stabil,4,4.25,1043,4.8,100.0,101.6,100.0,100.0,1.0,14,6,20,13,25,4,54,24,2674.5,0.748,0.444,0.0
08200833,Buckow Ost,Neukoelln,1.107,52.420625,13.445607,9255.0,2160.0,8360.4,3356.0,2.0,positiv,0,,0,,,,,,,19,0,6,1,4,0,9,4,,0.0,0.444,1.0
07400823,Wittekindstraße,Tempelhof-Schoeneberg,0.8053,52.461343,13.37431,9690.0,2265.0,12032.8,3689.0,2.0,stabil,2,4.0,195,4.3,100.0,74.0,50.0,50.0,1.0,15,0,4,4,7,1,23,7,4845.0,0.31,0.304,0.0
07501134,Hundsteinweg,Tempelhof-Schoeneberg,2.2536,52.433485,13.399369,10548.0,1734.0,4680.5,4051.0,2.0,stabil,5,4.32,1646,4.7,40.0,93.1,100.0,100.0,2.8,19,0,7,8,7,1,32,9,2109.6,0.569,0.281,0.0
09401433,Allende II,Treptow-Koepenick,1.9915,52.43979,13.613839,4478.0,760.0,2248.6,3151.0,2.0,stabil,1,4.1,88,4.1,0.0,112.0,100.0,100.0,1.0,2,0,3,1,5,2,7,4,4478.0,0.67,0.571,0.0
10400837,Kaulsdorf Süd,Marzahn-Hellersdorf,4.8696,52.4901,13.579515,7870.0,765.0,1616.1,4470.0,1.0,stabil,2,4.7,753,4.8,50.0,80.8,50.0,100.0,1.0,30,0,6,3,9,1,18,3,3935.0,0.381,0.167,0.0
05100101,Hakenfelde Nord,Spandau,16.1688,52.571957,13.186219,4504.0,690.0,278.6,4214.0,1.0,negativ,0,,0,,,,,,,27,1,10,1,5,0,14,8,,0.0,0.571,0.0
08401139,Vogelviertel Süd,Neukoelln,0.8268,52.435364,13.460404,4092.0,766.0,4949.2,3616.0,2.0,stabil,4,4.45,1948,4.8,75.0,58.6,75.0,100.0,8.0,19,0,2,7,3,1,31,10,1023.0,1.222,0.323,0.0
03400829,Arnold-Zweig-Straße,Pankow,0.4006,52.561542,13.420887,5968.0,1427.0,14897.7,4079.0,2.0,stabil,0,,0,,,,,,,6,0,11,0,3,1,9,3,,0.168,0.333,0.0
04200310,Fürstenplatz,Charlottenburg-Wilmersdorf,0.9316,52.51083,13.267634,7533.0,1462.0,8086.1,4607.0,2.0,stabil,1,4.2,1302,4.2,100.0,117.0,100.0,100.0,1.0,11,0,13,4,20,1,49,12,7533.0,0.265,0.245,0.0
11400929,Weitlingkiez,Lichtenberg,0.8423,52.506125,13.497186,16901.0,4906.0,20065.3,3850.0,2.0,stabil,5,4.12,808,4.7,80.0,29.5,25.0,100.0,1.0,19,0,10,13,14,2,65,26,3380.2,0.414,0.4,0.0
10200629,Teterower Ring,Marzahn-Hellersdorf,0.9993,52.518142,13.580607,9187.0,1613.0,9193.4,3183.0,2.0,stabil,3,4.2,716,4.5,33.3,66.7,66.7,100.0,1.0,15,0,9,1,3,0,17,8,3062.3,0.327,0.471,0.0
12100204,Schäfersee,Reinickendorf,1.1157,52.564984,13.35297,9554.0,2695.0,8563.2,3440.0,3.0,stabil,1,4.5,42,4.5,0.0,84.0,0.0,100.0,1.0,18,1,7,5,8,0,36,15,9554.0,0.105,0.417,0.0
05100211,An der Kappe,Spandau,1.4028,52.544081,13.163506,6210.0,1123.0,4426.9,3672.0,2.0,stabil,1,4.6,65,4.6,100.0,87.5,100.0,100.0,1.0,19,1,7,6,0,1,22,7,6210.0,0.322,0.318,0.0
06200314,Kaiser-Wilhelm-Straße,Steglitz-Zehlendorf,0.7338,52.431049,13.338358,7210.0,1538.0,9825.6,3729.0,2.0,stabil,0,,0,,,,,,,6,0,10,3,6,1,22,4,,0.139,0.182,0.0
04200203,Olympiagelände,Charlottenburg-Wilmersdorf,3.2644,52.520626,13.237107,1456.0,288.0,446.0,,2.0,negativ,0,,0,,,,,,,7,1,4,1,2,1,18,1,,0.687,0.056,0.0
09401534,Altstadt Köpenick,Treptow-Koepenick,0.7968,52.443701,13.579244,7494.0,1623.0,9405.1,3486.0,2.0,stabil,3,4.07,385,5.0,33.3,81.7,66.7,100.0,1.0,22,0,18,13,13,1,52,13,2498.0,0.534,0.25,0.0
07200409,Belziger Straße,Tempelhof-Schoeneberg,0.5306,52.486468,13.351999,9300.0,2198.0,17527.3,4735.0,2.0,stabil,6,4.62,42400,4.9,83.3,101.0,83.3,100.0,1.0,4,4,20,21,22,6,137,51,1550.0,1.29,0.372,0.0
05400943,Jägerallee,Spandau,7.332,52.46344,13.136647,10533.0,1338.0,1436.6,5176.0,1.0,stabil,0,,0,,,,,,,36,1,8,1,4,2,16,8,,0.19,0.5,0.0
04200206,Kranzallee,Charlottenburg-Wilmersdorf,1.4855,52.506334,13.232068,2848.0,454.0,1917.2,,2.0,negativ,0,,0,,,,,,,14,1,2,0,0,0,9,1,,0.0,0.111,0.0
10100209,Lea-Grundig-Straße,Marzahn-Hellersdorf,0.6782,52.548743,13.565265,9642.0,2209.0,14217.0,3081.0,2.0,positiv,3,3.77,95,4.8,66.7,82.7,66.7,100.0,1.0,4,0,7,0,4,0,10,4,3214.0,0.311,0.4,1.0
04300518,Kaiserin-Augusta-Allee,Charlottenburg-Wilmersdorf,1.3766,52.527572,13.305497,6682.0,1947.0,4854.0,4040.0,2.0,stabil,3,4.47,554,4.7,0.0,100.0,100.0,100.0,1.0,14,1,9,9,31,3,51,18,2227.3,0.898,0.353,0.0
11200411,Hauptstraße,Lichtenberg,2.5213,52.546588,13.513155,6917.0,1299.0,2743.4,3436.0,2.0,stabil,2,3.95,390,4.2,100.0,108.5,100.0,100.0,1.0,30,1,5,7,21,0,36,14,3458.5,0.289,0.389,0.0
01300732,Soldiner Straße,Mitte,0.5881,52.559981,13.390771,10078.0,3110.0,17136.5,3570.0,4.0,positiv,4,4.47,1852,4.8,50.0,103.0,100.0,100.0,5.75,6,0,8,9,4,2,40,18,2519.5,0.595,0.45,0.0
07501030,Machonstraße,Tempelhof-Schoeneberg,0.5971,52.446189,13.383451,8753.0,2079.0,14659.2,3721.0,2.0,stabil,5,4.76,1475,4.9,20.0,82.2,80.0,100.0,2.8,10,0,10,9,7,3,40,14,1750.6,0.914,0.35,0.0
04400830,Forckenbeckstraße,Charlottenburg-Wilmersdorf,1.4946,52.479592,13.296139,8457.0,1623.0,5658.4,5123.0,2.0,stabil,0,,0,,,,,,,8,0,9,0,11,0,33,10,,0.0,0.303,0.0
01200521,Zwinglistraße,Mitte,0.1666,52.525664,13.332315,5259.0,1785.0,31566.6,3874.0,3.0,stabil,11,4.45,4406,4.8,54.5,80.5,72.7,90.9,3.45,3,2,7,4,4,5,67,37,478.1,3.042,0.552,0.0
10200422,Hellersdorfer Promenade,Marzahn-Hellersdorf,0.4518,52.541677,13.608275,7368.0,1780.0,16308.1,2865.0,4.0,positiv,3,3.3,133,4.5,0.0,92.2,100.0,100.0,5.5,8,0,2,2,4,1,7,4,2456.0,0.543,0.571,0.0
10400938,Mahlsdorf Nord,Marzahn-Hellersdorf,4.2218,52.522109,13.632675,10234.0,1020.0,2424.1,4553.0,1.0,stabil,3,4.73,210,4.9,66.7,86.8,66.7,100.0,1.0,31,0,6,3,7,0,28,11,3411.3,0.293,0.393,0.0
08100209,Glasower Straße,Neukoelln,0.5892,52.465664,13.440743,8834.0,2964.0,14993.2,3698.0,3.0,positiv,4,3.9,1974,4.7,0.0,89.4,100.0,50.0,3.25,15,0,13,11,16,3,96,49,2208.5,0.792,0.51,0.0
03300412,Karow Bahnhof,Pankow,3.0783,52.613125,13.473143,5226.0,610.0,1697.7,4521.0,1.0,negativ,4,4.4,1006,4.7,50.0,81.8,75.0,75.0,1.0,13,0,4,2,6,2,13,5,1306.5,1.148,0.385,0.0
03501038,Hansastraße,Pankow,1.9644,52.555976,13.480613,7506.0,1273.0,3821.0,3782.0,2.0,stabil,2,4.5,307,4.6,50.0,102.5,100.0,100.0,1.0,28,1,4,4,3,1,21,7,3753.0,0.4,0.333,0.0
01100207,Leipziger Straße,Mitte,0.7636,52.512374,13.4002,8844.0,2281.0,11582.0,5093.0,2.0,stabil,3,4.53,800,4.8,33.3,51.0,0.0,0.0,1.0,26,7,11,12,121,7,113,33,2948.0,1.131,0.292,0.0
08100415,Ganghoferstraße,Neukoelln,0.2554,52.478745,13.442631,6388.0,1820.0,25011.7,3955.0,2.0,stabil,3,4.3,965,4.7,66.7,120.2,100.0,100.0,4.0,8,2,10,9,12,2,74,39,2129.3,0.783,0.527,0.0
03200308,Nisbléstraße,Pankow,1.1343,52.601335,13.423789,5261.0,717.0,4638.1,4246.0,1.0,stabil,0,,0,,,,,,,26,0,7,1,4,0,3,1,,0.0,0.333,0.0
01401049,Schulstraße,Mitte,0.4041,52.553422,13.365668,6637.0,1794.0,16424.2,3536.0,4.0,positiv,2,4.05,317,4.4,100.0,97.2,100.0,100.0,1.0,10,2,9,7,10,2,46,10,3318.5,0.603,0.217,0.0
04400727,Flinsberger Platz,Charlottenburg-Wilmersdorf,0.915,52.485514,13.289523,8322.0,1711.0,9095.1,4973.0,2.0,stabil,0,,0,,,,,,,15,0,6,4,10,0,26,11,,0.0,0.423,0.0
10100315,Bärenstein,Marzahn-Hellersdorf,0.6467,52.539743,13.565554,8228.0,1789.0,12723.1,3125.0,2.0,stabil,2,4.35,1671,4.4,0.0,52.5,50.0,100.0,1.0,10,0,2,2,4,0,8,4,4114.0,0.243,0.5,0.0
01100104,Körnerstraße,Mitte,0.3384,52.501906,13.367737,4889.0,1633.0,14447.4,5062.0,2.0,positiv,0,,0,,,,,,,6,2,2,5,20,1,42,11,,0.205,0.262,1.0
04200308,Branitzer Platz,Charlottenburg-Wilmersdorf,2.7551,52.523489,13.267751,6113.0,1375.0,2218.8,4588.0,2.0,stabil,1,4.6,25,4.6,100.0,123.0,100.0,100.0,1.0,22,0,8,5,13,1,16,6,6113.0,0.327,0.375,0.0
12400723,Hermsdorf Ost/Waldsee,Reinickendorf,2.9001,52.619999,13.318638,8090.0,1098.0,2789.6,4739.0,1.0,stabil,1,4.3,87,4.3,0.0,65.0,100.0,0.0,1.0,31,0,12,4,4,2,33,21,8090.0,0.371,0.636,0.0
06100210,Bismarckstraße,Steglitz-Zehlendorf,0.2356,52.46188,13.340994,5004.0,1103.0,21239.4,4138.0,2.0,stabil,0,,0,,,,,,,11,1,7,1,4,0,7,1,,0.0,0.143,0.0
06400838,Krumme Lanke,Steglitz-Zehlendorf,6.4192,52.447505,13.236367,7341.0,960.0,1143.6,5642.0,1.0,negativ,1,4.7,335,4.7,0.0,70.0,100.0,100.0,10.0,19,1,6,2,9,1,19,5,7341.0,0.272,0.263,0.0
07601442,Kettinger Straße,Tempelhof-Schoeneberg,2.3482,52.404994,13.399025,10408.0,1676.0,4432.3,4080.0,2.0,stabil,2,4.3,371,4.3,100.0,107.8,100.0,100.0,1.0,15,0,12,4,9,1,29,10,5204.0,0.288,0.345,0.0
03601348,Senefelderstraße,Pankow,0.2199,52.542098,13.422392,7470.0,1987.0,33970.0,5266.0,2.0,stabil,3,4.63,942,5.0,33.3,80.2,66.7,100.0,1.0,2,0,18,14,10,2,73,27,2490.0,0.669,0.37,0.0
08100104,Wartheplatz,Neukoelln,0.5512,52.47001,13.423435,6699.0,2052.0,12153.5,3802.0,4.0,positiv,4,4.1,754,4.7,50.0,109.7,100.0,100.0,1.0,4,1,5,9,5,0,36,18,1674.8,0.597,0.5,0.0
03601450,Volkspark Prenzlauer Berg,Pankow,1.212,52.535483,13.461235,5449.0,1400.0,4495.9,3401.0,4.0,positiv,0,,0,,,,,,,10,0,5,4,26,1,22,3,,0.184,0.136,0.0
08401242,Zittauer Straße,Neukoelln,1.9225,52.414677,13.480603,6893.0,1080.0,3585.4,4005.0,2.0,stabil,1,3.3,199,3.3,100.0,77.0,100.0,100.0,10.0,19,0,6,2,4,1,7,1,6893.0,0.29,0.143,0.0
09100407,Johannisthal West,Treptow-Koepenick,3.2472,52.447473,13.49587,8670.0,1549.0,2670.0,3738.0,2.0,stabil,2,3.85,287,4.1,0.0,39.1,50.0,100.0,1.0,39,0,11,1,2,0,8,1,4335.0,0.231,0.125,0.0
10100101,Marzahn West,Marzahn-Hellersdorf,0.6957,52.567688,13.556437,5837.0,1153.0,8390.1,2989.0,4.0,stabil,1,3.8,30,3.8,0.0,71.0,0.0,0.0,1.0,5,0,4,0,6,1,5,3,5837.0,0.343,0.6,0.0
03300411,Karow Nord,Pankow,1.6675,52.617588,13.490315,11764.0,2080.0,7054.9,3611.0,2.0,stabil,2,4.15,421,4.2,0.0,79.5,50.0,100.0,1.0,18,0,16,1,7,1,15,3,5882.0,0.255,0.2,0.0
01401045,Schwedenstraße,Mitte,0.2678,52.554548,13.377599,5531.0,1815.0,20653.5,3383.0,4.0,positiv,6,4.33,2178,4.8,66.7,105.8,83.3,100.0,2.5,17,1,12,8,6,1,52,26,921.8,1.266,0.5,0.0
07400720,Gontermannstraße,Tempelhof-Schoeneberg,1.1845,52.477308,13.376544,11668.0,2465.0,9850.6,3820.0,2.0,stabil,3,4.0,674,4.5,33.3,105.7,100.0,100.0,1.0,22,1,10,5,10,4,42,18,3889.3,0.6,0.429,0.0
05200631,Wilhelmstadt Ost,Spandau,0.5421,52.520987,13.199907,8679.0,2243.0,16010.0,3386.0,3.0,stabil,2,4.45,138,4.6,0.0,50.0,0.0,0.0,1.0,10,0,8,9,9,1,32,16,4339.5,0.346,0.5,0.0
04100102,Paul-Hertz-Siedlung,Charlottenburg-Wilmersdorf,0.5379,52.535572,13.298031,7878.0,1574.0,14645.8,3229.0,4.0,stabil,0,,0,,,,,,,8,0,3,1,3,0,9,3,,0.0,0.333,0.0
12500926,Wittenau Süd,Reinickendorf,0.9475,52.591837,13.332836,5181.0,1053.0,5468.1,3619.0,2.0,stabil,3,4.2,563,4.8,66.7,98.0,100.0,100.0,1.0,18,0,5,5,13,1,37,9,1727.0,0.772,0.243,0.0
10200417,Zossener Straße,Marzahn-Hellersdorf,0.4506,52.546891,13.591379,8063.0,1899.0,17893.9,2890.0,4.0,positiv,1,3.9,70,3.9,0.0,0.0,0.0,100.0,1.0,9,0,7,5,1,0,12,11,8063.0,0.124,0.917,0.0
03400722,Parkstraße,Pankow,0.5097,52.574852,13.403847,3807.0,669.0,7469.1,5273.0,1.0,stabil,1,3.5,159,3.5,100.0,63.0,0.0,0.0,1.0,0,0,12,1,7,0,16,4,3807.0,0.263,0.25,0.0
11300721,Herzbergstraße,Lichtenberg,3.863,52.525751,13.504826,6848.0,2729.0,1772.7,3051.0,2.0,negativ,1,5.0,12,5.0,0.0,60.0,0.0,100.0,10.0,29,4,7,7,27,3,66,31,6848.0,0.584,0.47,0.0
11200514,Landsberger Allee,Lichtenberg,0.9401,52.536372,13.489805,16289.0,3415.0,17326.9,3411.0,2.0,stabil,4,4.05,1380,4.4,75.0,69.5,50.0,75.0,5.5,13,0,9,6,14,2,39,16,4072.2,0.368,0.41,0.0
01400942,Westliche Müllerstraße,Mitte,0.5315,52.546972,13.351757,8789.0,3114.0,16536.2,4018.0,2.0,stabil,6,4.27,3939,4.6,66.7,109.5,100.0,100.0,4.0,22,15,8,12,22,5,68,26,1464.8,1.252,0.382,0.0
05200525,Pillnitzer Weg,Spandau,1.4751,52.523585,13.145944,2464.0,352.0,1670.4,4017.0,1.0,stabil,0,,0,,,,,,,6,0,4,0,2,0,5,2,,0.0,0.4,0.0
08401140,Vogelviertel Nord,Neukoelln,0.4409,52.439205,13.466843,2670.0,509.0,6055.8,3671.0,2.0,stabil,0,,0,,,,,,,0,0,2,1,1,0,3,1,,0.0,0.333,0.0
09501941,Friedrichshagener Straße,Treptow-Koepenick,1.0458,52.449719,13.584298,2937.0,524.0,2808.4,4713.0,2.0,stabil,1,3.0,2,3.0,0.0,81.0,100.0,100.0,,13,0,8,1,5,0,8,5,2937.0,0.34,0.625,0.0
07601546,Franziusweg,Tempelhof-Schoeneberg,1.7743,52.389963,13.387902,6977.0,1164.0,3932.3,4393.0,1.0,stabil,1,3.5,335,3.5,100.0,87.5,100.0,100.0,1.0,16,0,1,1,6,0,14,4,6977.0,0.143,0.286,0.0
02300316,Köpenicker Straße,Friedrichshain-Kreuzberg,0.4714,52.503638,13.434749,4160.0,979.0,8824.8,4138.0,2.0,stabil,0,,0,,,,,,,15,0,9,12,20,3,48,12,,0.721,0.25,0.0
10300734,Biesdorf Süd,Marzahn-Hellersdorf,5.2052,52.494517,13.563912,10606.0,1061.0,2037.6,4630.0,1.0,stabil,0,,0,,,,,,,27,0,8,1,11,0,19,6,,0.0,0.316,0.0
07100206,Großgörschenstraße,Tempelhof-Schoeneberg,0.5348,52.491235,13.368406,8355.0,2069.0,15622.7,4376.0,2.0,stabil,1,3.6,89,3.6,100.0,104.0,100.0,100.0,1.0,8,2,12,11,15,2,54,15,8355.0,0.359,0.278,0.0
01200518,Beusselkiez,Mitte,0.2368,52.528721,13.327754,7096.0,2759.0,29966.2,3674.0,3.0,stabil,5,4.5,5197,4.7,40.0,93.0,100.0,100.0,8.2,3,0,5,3,7,4,41,18,1419.2,1.268,0.439,0.0
12200414,TXL,Reinickendorf,5.9876,52.559507,13.272326,5440.0,1560.0,908.5,,1.0,positiv,0,,0,,,,,,,10,0,1,1,5,1,11,3,,0.184,0.273,1.0
04400831,Messelpark,Charlottenburg-Wilmersdorf,0.5447,52.473747,13.283908,1543.0,239.0,2832.8,,1.0,negativ,0,,0,,,,,,,6,0,2,0,4,0,3,2,,0.0,0.667,0.0
06300526,Zehlendorf Mitte,Steglitz-Zehlendorf,0.9053,52.432323,13.255389,3350.0,669.0,3700.4,4626.0,2.0,stabil,4,4.4,1759,4.7,50.0,109.6,100.0,100.0,1.0,25,0,19,5,31,7,69,22,837.5,3.284,0.319,0.0
